listing_id,comments
317658,"Mohamed Goda was a spectacular tour guide and I felt at ease from the time of pick up. Gehad was our driver and he was also excellent. I felt safe with him behind the wheel!
Mohamed is a very knowledgeable Egyptologist that conveys information in an easy to follow, understandable way. We had a great lunch, unique side tours, and a lot of laughs! 
Number one choice for pyramid tours right here!"
317658,"Mohammed was our guide for this experience.  He was well informed and kind.  We really enjoyed seeing the pyramids and Saqqara.  Mohammed encouraged us to ride the camels in Giza and I’m glad that he did because we got some incredible pictures out of it.  We ate some delicious Egyptian food for lunch (which we loved), got to see how Papyrus is made, and got to see Cairo.  I would recommend this experience to anyone who wants to get to know Cairo as Mohammed’s greatest concern was that we were enjoying ourselves and really learning about Ancient Egyptian culture.  If we ever go back to Egypt, we will definitely call Mohammed again!"
317658,"Choose this experience!!! This is the best!!!! Mohamed is by far the best guide in all of Egypt! Absolutley phenomenal tour. There were many tours to choose from in Cairo and honestly it was a daunting task going through the reviews to pick the right fit. So glad we chose this experience!!!! We chose Mido's tour because we recognized a person in his tour pictures. Mohamed was our guide, vibrant and enthusiastic. Extremely knowledgeable about Egypt, professionally trained and thoroughly researched. One of my favorite aspects of his style of delivery was that he gave a well rounded view of every topic, not just solely his personal perspective. He carefully guided us through Saqqara Temple, Memphis, the Pyramids of Giza and if course the Sphyx!! Life-changing experience!!! Choose this experience and request Mohamed!!"
317658,"Mohamed was a wonderful guide, he knew a lot about the history of the pyramids and all of Egypt, and was super comfortable and patient answering any kind of questions, which my mom never ran out of. The tour was my favorite day in Cairo, I left knowing a lot instead of the basically nothing I knew going in. I enjoyed every single stop we made, I wouldn’t change a thing about the flow or order of events. And again, special thanks to Mohamed for being such a great guide. He would get us water, or find a bathroom or answer any other request almost immediately. Plus, he was so patient when we were looking around in the carpet, papyrus, and oil stores. Communication with both Mido and Mohamed was always easy and prompt. I would highly recommend this experience."
317658,This was an amazing tour. Definitely worth the price. You leave with so much knowledge and they move at your own pace! They will take you wherever you want to go and stay as long as you want. Our guide was really knowledgeable and had an answer to every question. Loved it!!
317658,Mido was an exceptional guide in every way from his extensive knowledge to friendly and personable personality.
317658,"Mido runs a lot of tours. Many tours a day and farms out his tours to trusted tour guides. The guide I had Hossam was a very nice person, I did have some issues I’ll mention later. Personally, I would skip Memphis. It has the statue of Ramses which is cool to see, but it’s just a big damn statue that’s been broken. Saqqara and the Pyramids really are the ones that deserve your time.

First, before I go on... Egypt is a strange place to travel. Honestly, I felt like we were seen as walking bags of money, not as people. It’s hard not to understand that however with the massive poverty in Egypt.

Hossam did a good job explaining Memphis and Saqqara. He’s also a great picture taker and I really enjoyed not having to shoot the million (Hidden by Airbnb) pictures for my girlfriend :)

I did have a problem with this tour and Hossam specifically. He overcharged me for lunch and charged me extra money at multiple locations for parking. All in it was $32 and not significant for the value received, but it’s the damn principal. There are no parking fees at the sites for cars. 

Now you’d think that I would be pissed off? Upset that my money was taken and overcharged for lunch, but here’s the thing... Mido followed up with me via (Hidden by Airbnb) after my trip and he wanted to ensure I had a good trip. I explained my concerns on the extra charges and feeing like a bag of money in Egypt... He not only expressed his immense apologies but refunded me money via (Hidden by Airbnb) when I was already out of the country. Again, it wasn’t about the money, but about the principle. 

Egypt is poor. It’s hard to be angry when they are constantly trying to squeeze a few extra bucks out of you and for a single American dollar they can have a nice dinner.

I would go on another trip planned by Mido, especially knowing his diligence and care for his clients even in a strange situation like this one."
317658,"Mido's communication was excellent. He showed up on time. Always informed me of the process ( which ticket to but, how to deal with the merchants etc). Had a great dinner after with another person in the group"
317658,Mido was super helpful and quick answering. Our Guide Hassan was super nice too and friendly. 10/10!!!
317658,Highly recommended tour
317658,"My tour guide, Mohamed, and the driver were both nice and I felt comfortable traveling with them during the private tour! Mohamed gave good information at each location and took many great photos for me :) he even showed me the beautiful hieroglyphic scripts inside one of the burial chamber pyramids! They were both patient with me even while I took my time haggling at the carpet and papyrus shops lol it was a very nice day spent at the only remaining ancient seven wonder of the world!"
317658,"Mido was awesome! I had great and memorable experience, I'm going to recommend Mido to anyone who visits Cairo, he's the best!"
317658,"Amazing location, great and very spacious apartment, top communication."
317658,"I did this tour with Mohammed, who was great and very knowledgeable. Unfortunately I missed the Memphis part due to my flight schedule, but Mohammed was very helpful even carrying my super heavy luggage around when required. I'd definitely book with him again next time I'm in Cairo to see Memphis!"
317658,"Mohamed and Geha (Probably not spelling his name correctly) were great. I couldn’t wait to leave Cairo but this guided tour changed everything. It was the highlight of our stay, we did so much on this tour that would have been near impossible on our own - not to mention door-to-door transport.

If you love Cairo - do this tour.
If you hate Cairo - do this tour.
If you stuck in your hotel or hostel - do this tour. 

Just do it."
317658,"Everything was perfect, we asked for an Italian guide and Angela came to rescue us directly in front of our hotel. She showed us a profound understanding and a deep knowledge of the Egyptian culture and she made our trip magical. Could not recommend Angela more, she answered all of our questions about Egypt and its culture and she brought us to all the places we wanted to see despite the tight scheduling available to visit all the places we wanted to visit. We made her 1000 questions, she answered 1001. On a side note, the driver was a good one and we appreciated how we felt safe during the whole trip. Could not recommend this experience more. Well done!"
317658,The experience was very nice and our guide Mohamed knows his stuff. Believe pick up could be earlier to better enjoy the day as the traffic in Cairo is a killer.
317658,Mohammed was a very nice guide. We had a great time. Highly recommend him as a guide. (PS: note that the tour is not with Mido but with a freelance tour guide)
317658,"I don’t need to become friends with my guide. What I respect is a guide with knowledge and belief in what he/she is talking about. Mido did that with a respect and a belief in what he was talking about. He read me and respected my wishes He was also willing to alter my tour to my wins at the last minute. For that I am thankful and appreciative.
Also very much appreciated a great driver, so sorry I can’t remember his name."
317658,Mido was a good guide. Knowledgeable friendly and good knowledge. Took me around in his personal car stopping to get food and seeing the import sites
317658,"Large, spacious apartment with a large table in the living room, centrally located, we can really recommend this place!"
317658,Mido was an excellent facilitator - as a lone female tourist I really appreciated that he matched me with Yomna. She was an excellent tour guide; incredibly knowledgeable and more than happy to tailor the tour around me. The sights were incredible.
317658,"I had an amazing experience with Mohamed as a guide. I learnt so much as Mohamed is very knowledgable and is happy to share his knowledge and answer any question you may have. Plus, he made sure I was feeling really welcomed and ok at any time through the day. And he is very funny! I highly recommend this tour. Thank you so much for this wonderful day :)"
317658,"Going to Egypt had always been a dream of mine and I finally decided to book a trip and go despite not having a travel companion. I’ve never travel alone out of the country nor had ever planned an itinerary for a trip. Spurt of the moment I book several activities through Mido prior to my arrival and I am so glad I did. Before my trip Mido was in constant communication with me, quick to respond to my questions, and very accommodating. Through Mido I was provided with a tour guide/ Egyptologist named Hossam and a driver who was a dear but unfortunately I can’t remember his name! Together, they made my trip effortless and stress free. Hossam was my guide for the Nile Cruise and for my tour of the ancient Egypt attractions (pyramids, Sphinx, etc.). He shared tons of knowledge I would have never gotten anywhere else. He was also voluntarily my photographer and capture amazing shots I would have never thought of. Most importantly, being a foreign female traveling alone, he made me feel safe and gave me tourist advice so that I wouldn’t be taken advantage of. The tours were very well organized but also catered to what I wanted out of the experience. Hossam gave me an experience of a lifetime and I am immensely grateful. I would highly recommend anyone traveling to Egypt to book your tours through Mido. The price is great but the experience was even better!"
317658,"Тур был хорошо спланирован и организован. мы получили именно то что хотели. Было достаточно времени, что бы и насладиться видом, в тоже время получили достаточно информации о достопримечательностях и о быте современного Каира. Спасибо за тур."
317658,"An amazing tour with an amazing guide, Mohamed. We are grateful to have booked this experience as Mohamed’s interest in his culture was conveyed to us in such an enthusiastic and personalised way that we couldn’t have obtained on our own. Mohamed is a great, very friendly character who made it easy to connect and have fun throughout our day. I won’t bother you listening the trip details as described above (Sakkarah, Memphis, Giza), but would like to underline that our Cairo highlight was made special through our guide. Totally recommending this experience with Mohamed!"
317658,"Très belle expérience. Mon épouse et moi avons passé une excellente journée pour notre lune de miel. Le guide et le conducteur étaient très attentionnés, souriants. Vraiment infatigable ! Nous gardons le plus beau souvenir de notre voyage en Égypte."
317658,"Mido was a great tour guide, and the stops we made were perfect. Seeing the pyramids was incredible, but I appreciated seeing a few other locations to get a fuller sense of the place. Mido was very helpful and worked hard to make arrangements for pick up and drop off. Highly recommend!"
317658,"This experience is a must—it was the earlier attempts at the pyramids. Fascinating to see how they kept trying until they got it right for the Great Pyramid in Giza. Entering the pyramids is also a pretty amazing experience—the spacial sense of how they clearly were making it difficult to enter. Mohammad is a great guide, took time to point out the special details."
317658,"The pyramids of Giza was everything I ever dreamt of and more. It truly was the most unique experience I ever lived and that was in part thanks to Mydo and his team, I was allowed special access Into places where other People were not. And the knowledge and passion that they delivered every stage of history just made that experience that much better. Highly highly recommendable"
317658,"Appartement très bien situé, calme et spacieux."
333031,"bon quartier, studio parfait, très bon accueil"
333031,"Très bien, impeccable, bon accueil. Il manque un sèche cheveux pour que tout soit parfait....

Très bien situé"
333031,"Absolutely fine place to stay-- great price and right in the center of the best part of Bordeaux-- walk-able to everything--- super clean efficient studio apartment-  (it's a walk up--- but if you can't do the stairs that's too bad- the best part of Bordeaux is walking around everywhere.)  

Super endroit a louer / petit studio au centre de vieux Bordeaux-- absolument propre-- dans une jolie vielle maison.    Il faut monter l'escalier (3eme etage) mais si vous ne pouvez pas monter l'escalier c'est dommage--- parce que Bordeaux est une ville pour voir et visiter a pied.   (excuse my bad French)."
333031,"Great studio (very clean and comfortable) and great location. Very friendly and helpful host. Will stay there again when back to Bordeaux.
Très beau studio, très propre et tout confort, idéalement situé. Anthony est très accueillant et  vraiment serviable."
333031,"We did not meet Antony, but his parents met us at check-in and they were very nice. The apartment was very clean (practically new). The location is perfect and right in the city center (great for the wine festival). It is easy to reachthe apt from the airport by bus (about 45 min). The wifi is fast and we connected multiple devices with no problems. Overall, a great stay and we would recommend."
333031,"The studio is wonderful.  Very comfortable, clean and in a great location.  We highly recommend."
333031,"Charming, comfortable studio and very accessible to tram, bus and tourist attractions.  Would return in a minute."
333031,"Loved staying at Antony's apartment. We were greeted by Antony & his brother at check in. The apartment has a comfy bed, clean bathroom, fully equiped kitchen & even a nespresso machine. It's just around the corner from the tourist centre too. We loved it!"
333031,The reservation was canceled 4 days before arrival. This is an automated posting.
333031,"En un  mot: EXCELLENT.

Localisation: Plein centre dans un quartier très chic et à côté de tout (transport, commerces, etc.)
Immeuble: sécurisé, pas de bruits, lumineux.
Propreté: on aurrait pu manger sur le sol.
Accueil: magnifique.
Communication avec le proprietaire: rapide, facile et efficace

C'est beau, c'est propre, c'est PARFAIT!"
333031,"Excellent. We had a great time and the studio is perfect. Very clean, nice interior design, everything is new and very nice tenants."
333031,"The studio is perfectly located - right in the heart of Bordeaux so it's a perfect base from which to explore the city. The studio was clean and well presented, perfect for 1-2 people. Antony met me at the building along with a fresh supply of coffee. I would stay here again."
333031,"L'appartement est très agréable : élégamment décoré et agencé, calme, lumineux, très bien situé, et extrêmement bien équipé. (cerise sur le gâteau, sèche-cheveux et capsules de café pour les arrivées tardives !)
Propreté irréprochable, on aurait pu manger sur le tapis.
Antony est charmant et d'un accueil des plus chaleureux. 
Merci pour ce séjour !"
333031,"Nous avons été ravis de notre WE à Bordeaux : un appartement impeccable, un quartier sublime et facilement accessible et Antony a été très sympa et arrangeant. Si l'appartement est libre, sautez sur l'occasion !"
333031,"Appartement tres bien situé au coeur de la ville, décoré avec goût et bien meublé. Bonne adresse pour un sejour à Bordeaux."
333031,"Appartement très joli, très propre, fonctionnel et lumineux, situé dans un beau quartier de l'hypercentre (tout près des magasins... ;) ). Tout est impeccable et neuf, la literie est également excellente. 
Nous avons passé un excellent séjour dans cet appartement! Anthony a été super, très accueillant et disponible.
Si nous avons l'occasion de retourner à Bordeaux, je réserve au même endroit, sans hésiter!"
333031,"Notre séjour dans l'appartement d'Antony s'est très bien passé. L'appartement était très propre à notre arrivée, et il est à la fois fonctionnel et très bien situé dans Bordeaux (tous les endroits à voir sont situés à un maximum de 15 minutes à pied).
Antony est de plus très accueillant et flexible."
333031,"Excellent emplacement, studio conforme aux photos, accueil très agréable d'Anthony.
Quelques courses à 30 m et ainsi pouvoir se poser tranquillement le soir après une grande journée de découverte de Bordeaux."
333031,"Bel appartement, parfaitement bien situé.
Je le recommande pour tous ceux qui souhaitent passer un week end ou plus sur Bordeaux. 
Bon contact avec l'hôte. 

"
333031,"Emplacement idéal, au coeur de la ville et d'un calme absolu. Appartement parfaitement équipé et confortable. Antony est très avenant et acceuillant ! J'y retournerai volontier. Un excellent séjour de 4 jours dans cette superbe ville !
"
333031,"Le studio est parfait pour un séjour sur Bordeaux et sa région.
Bien localisé - très fonctionnel - propre et beau... rien à redire.
Antony est également un excellent hôte, aux petits soins.
Un très bon séjour sur cette magnifique ville de Bordeaux."
333031,My husband and I had a great 2 night stay in Antony's apartment. Although we didn't get to meet Antony he organised his friend Nicolas to meet us there and settle us in. Nicolas was very helpful and kind. He even went out of his way to come to the nearby pharmacy with us to help translate. He also showed us to a carpark and walked us back to the apartment.  His help was much appreciated. The apartment was very clean and Antony had provided everything we could need down to the last detail. It is in a very central location but on a really quiet street which was a bonus. The bed was so warm and comfortable and we loved having the Nespresso machine. Everything was great! Just keep in mind that it is on the third floor but that's not a big deal. I would definitely recommend staying at Antony's apartment.
333031,"Beautiful apartment in a great area. Very close to all the main sites of Bordeaux. Comfortable bed, couch, nicely stocked kitchen with fridge and stove, bathroom and washer. Couldn't have asked for anything else. Antony was very friendly and helpful. Would love to stay with him next time we visit Bordeaux."
333031,"Excellente adresse dans un très bel immeuble ancien en plein centre de Bordeaux. Antony est un hôte extra, très réactif (réponse à mes demandes sans délai), très attentionné (il est même venu me chercher à l'arrêt du tram!). Son studio est impeccable, super déco, super literie, super équipement (cool la machine a café AVEC les capsules). Un grand Bravo!"
333031,"Accueil parfait, Antony est très gentil et agréable. Le studio était super propre et jusqu’au petit detait soigné.  La situation de l’appart super ! en plein centre de Bordeaux.  Vivement je recommende ce logement chez Antony."
333031,"Le studio est parfait, jusque le plus pétit détail est soigné.Il était vraiment très propre et bien ameublé (exactement comme sur les photos). L'acceuil a été aussi très bon, Antony nous a meme laissé déposer nos valises chez lui le jour de notre départ en attendant le train de retour.
La situation de l'appartement est aussi irréprochable, en plein centre de Bordeaux mais dans le studio on entend aucun bruit.
Je recommande vivement!"
333031,"The apartment was amazing and great value for money especially as it's so centrally located! Antony was really accommodating, he allowed us to check in early and check out a little later, which was perfect for us. I would really recommend a stay in this lovely little apartment right in the centre of Bordeaux, we will definitely stay again. Sindy and Gareth"
333031,"Accueil parfait et rien à dire sur le studio. Propre, lumineux, et bien situé.
Je le conseille.
Yannick
"
333031,"Très satisfait de la location d'Antony, ce petit studio est vraiment charmant, situé en plein centre à quelques mètres de la place des grands hommes. En plus il est très bien équipé, propre, on s'y sent rapidement comme chez soi ! Autant dire que c'est mieux qu'une chambre d'hôtel, en plus Antony est vraiment très disponible et très sympa.
Je recommande ce studio vivement !"
333031,"Totalement enchantée par mon séjour ! Le studio est exactement comme sur les photos dans un immeuble sécurisé et avec un voisinage tranquille. Il est à deux pas de la place des grands hommes dans le triangle d'or de Bordeaux. Le studio a été super bien agencé par Antony et c'est un vrai petit cocon sous les toits. 
Il y a tt sur place, du lave vaisselles à la machine à laver en passant par une machine à café pour laquelle Antony a eu la délicate attention de fournir des capsules.
Antony (l'hôte) est très sympathique et très disponible, merci encore et à une prochaine réservation"
333031,"We had a great two night stay at Antony's place. The apartment is exactly as advertised and extremely centrally located. Antony was great with responding to emails and to coordinate with. It's a cozy bright space with a well stocked kitchen, good sized shower and washer. Overall a great stay and excellent value for money, would definitely stay here again if in the neighborhood."
333031,This is one of the most beautiful places that I have been. The owner Anthony made us feel like if we were in our house. The apartment has everything you need to go for pleasure or business. The location is perfect in the best place in Bordeaux. I really suggested it and for sure I will return.
333031,Beautiful studio apartment in the perfect location. My boyfriend and I stayed for 4 nights and would stay again if ever back in Bordeaux!!!
333031,"Le logement est très bien situé, pratique et l'hôte, très accueillant. Je recommande cet appartement !
"
333031,Great location for a beautiful little apartment. Antony was a pleasure to deal with.
333031,"Antony was a great host, meeting us at 10:30 at night and walking us to a restaurant once he showed us the apartment.  His place appears to be a full-time rental which means it's more like a hotel room without any personal objects.  For us, this was a good thing.  Super clean and comfortable in an excellent location in the heart of Bordeaux (3 minute walk to the Opera and historic heart of the city).  We really enjoyed the apartment and the city and I think other than perhaps a few additional comforts (soap for the shower, butter or jam for guest use) this was the ideal airbnb experience.  I'd strongly recommend a trip to Bordeaux and to Antony's place!"
333031,"Clean modern apartment. V well located. Perfect for discovering old Bordeaux city , centrally, without any street noise. If u have car make sure u ask him for the pass. It's extra but worth the hassle. Only downside is 3rd floor stairs. Cheers"
333031,"Antony's flat is brand new, surprisingly spacious and very well equipped. Its location could not be better, right in the middle of the nicest part of town. The only inconvenience is that its on the third floor and has no lift. We had a great stay."
333031,"What can I say? The place is amazing!! It was immaculate, spacious for up to two travelers and cosy for up to 4.
Antony was very professional and responded to my messages and requests promptly! I would very highly recommend the studio. Location was perfect and everything was better than the description.
If you're in Bordeaux, stay here!!!!"
333031,"The apartment was clean, cosy, fully equipped and well located! Antony was a wonderful host who took time off to take us through the map of Bordeaux. I highly recommend Antony and this lovely apartment!!"
333031,"Antony was a friendly and flexible host who ensured we were settled in on arrival and gave us lots of useful information to help make our stay enjoyable. The apartment is in a great central location, close to historic sites, shops, restaurants and the water. It was very clean and well presented, with a comfortable bed, great wifi, and facilities to make a meal and wash clothing which we appreciated (being on a long trip!). I would definitely return to this apartment if staying in Bordeaux again. Thanks Antony!"
333031,"Juste parfait !
Situation géographique, décoration, propreté, accueil et... tarif ! Le studio parfait pour une escapade en amoureux sur Bordeaux.
(et le top du luxe -> la climatisation !)"
333031,Anthony's studio was perfect for our stay. We stayed for two nights and found a well laid out studio that was very clean and comfortable. I came to meet up with my mother in the area and she was extremely impressed with the accommodations and how perfect the location was to the center of Bordeaux. It was great having a pharmacy and a Carrefour supermarket a minute away. Also the ac system worked wonders during the heat wave when we arrived. Thanks!
333031,"We stayed for 2 days and we loved the flat, and the sister'Antony was very likeable. If we go again in Bourdeax we will stay in the same flat."
333031,"Thank you Antony, your apartment was perfect for our week in Bordeaux. Very central and in the old part of the city, good for exploring on foot. Lots to do in and around Bordeaux and the location made it all so easy.
The apartment is modern, clean and tastefully decorated with top quality appliances.
Tres Bon!
Thanks again, Jane and Rene"
333031,"Antony's flat is in a great location.  we only stayed for one night and we would have loved to stay more.  we spent so much time walking and shopping and eating.  Everything was at our fingertips.  Antony was very communicative to all messages.  he was also very helpful, using his muscles to help get our two very heavy bags up the stairs.  the flat itself was immaculate, colorful and welcoming.  it had everything you could possibly need.  Before he left, Antony explained everything about the flat and help us get our bearings on a map.  The flat is easily accessible by the tram from the train station.   It is a wonderful place to stay in Bordeaux, as I mentioned, I wish we could have stayed longer."
333031,"Nous avons passé un merveilleux séjour à Bordeaux dans l'appartement d'Antony.

Antony n'était pas disponible pour nous recevoir mais c'est sa sympathique soeur Valérie qui nous a mener au parking et fait visiter les lieux.

L'appartement est assez grand pour 3 personnes, très propre et moderne et possède toutes les commodités nécessaires. Situé à 2 minutes de la Place des Grands Hommes, vous pourrez y trouver un supermarché et une multitude de bons restaurants.  

Je recommande fortement !"
333031,"A clean, modern and luxurious appartment in a nice street in the centre of Bordeaux. Communication with the owner, Antony, was very pleasant. We had a great week!"
333031,"This place is a real gem!  Walking distance from lots of great restaurants, the water, the main square, the tourist office and rental bikes.  Antony was a fantastic host and accommodated our very late request for a one-night stay.  We would have gladly stayed longer if the apartment was available - highly recommend to others."
333031,"Antony hosted my wife and I for one night in Bordeaux and we had an incredible time. He has a beautiful and clean apartment that was perfect for two people. 

He also took the time when we first arrived to make sure we knew where we were going in the city and also provided a great dinner reservation. I definitely recommend Antony and his great apartment!"
333031,"Le studio d'Anthony est une vraie pépite au coeur de Bordeaux!
Idéalement situé face à la place des grands hommes (et d'une excellente pâtisserie ;-), de rues commerçantes, il bénéficie d'un calme absolu, sous les toits d'un joli immeuble.
L'appartement est idéal pour un court ou plus long séjour, équipé de tout ce qu'il faut pour se lever du bon pied: super matelas, déco zen, cafetière pour bon café, douche vaste et spacieuse...
Un vrai coup de coeur.
Sans compter qu'Anthony est adorable et prêt à vous donner de nombreuses adresses et même sa place de parking pour vous aider à vous garer.
Un grand merci à lui!"
333031,"Our time in Bordeaux was excellent and it was largely due to us staying at an amazing apartment. Although we never got to meet Antony in person, his friend was right there when we arrived and ensured that we were comfortable. The apartment is spotless clean and has every amenity anyone could need while travelling. It was extremely comfortable and right in the center of the downtown. We walked everywhere and I would totally stay here again if I am ever back in Bordeaux!

I would totally recommend this to anyone who is visiting Bordeaux and wants an extremely comfortable place to stay! 

PS: Antony is very prompt in his replies and is very accommodating. This makes dealing with him extremely easy!
"
333031,"Appart parfait, très bien situé 
Très bon accueil, je recommande!"
333031,"Excellent séjour dans cet appartement idéalement situé au cœur de bordeaux. Quartier magnifique à deux pas de la rue ste Catherine ! Hôte très accueillant et arrangeant. Appartement équipé au mieux , lit confortable,clim.. Bref tout était parfait !"
333031,"Beautiful and immaculately clean flat in the heart of Bordeaux's old town. Incredibly handy for shops, restaurants and bars.

Antony couldn't have been more accommodating, hanging around to check us in when we arrived more than 2 hours late after being stuck in insane Bordeaux traffic!

Would definitely stay here again when next in town."
333031,"Petit appartement très agréable, tout mignon et confortable , parfaitement aménagé et très bien situé. Antony est très sympa et serviable. Parfait !"
333031,"여기는 정말 최고입니다.

보르도 시내 아주 한복판이구요.

보르도라는 도시를 보기에는 최고입니다.

통채로 빌려주는 Studio 시설도 좋구요. 

있을 것 다 있습니다.

깨알 같은 에스프레소 머신과 컵

그리고 각종 양념들 

그리고 무엇보다 까르푸가 코 옆에 있습니다.

제가 프랑스 20일 동안 여행하면서 본 까르푸중

가장 물건 display가 잘 되어 있고 음식이 풍부했어요.

3층까지는 elevator 가 없어서 짐 옮기는데 좀 고생을 하시겠지만

이정도 퀄리티에 이런 위치라니 정말 좋습니다.

주차도 Antony가 그의 Parking card를 빌려주었는데

꽤나 가까워요.

프랑스에서 내내 숙소주차비가 너무 비싸 짜증났는데

여기서는 good이였습니다.

"
333031,Antonys Studio ist wirklich toll und ideal gelegen! Es eignet sich sehr gut für einen kurzen Aufenthalt in Bordeaux und ist deshalb nur zu empfehlen.
333031,We loved this great little apartment! It has shopping just around the corner and is close to the information centre and the trams which run very frequently. It even had a coffee machine! We did not get to meet our host.
333031,"Nous avons passé un très bon séjour à Bordeaux.

L'arrivée et le départ de l'appartement se sont faits très facilement, Antony a été un hôte exemplaire et s'est rendu très disponible pour nous.

L'appartement incroyablement bien situé, très propre, bien équipé — pour les gens souhaitant se reposer quelque temps avant de repartir à l'aventure —, et nous avons trouvé la literie confortable."
333031,"klein und fein, gerne wieder! Genau, wie beschrieben, haben uns sehr wohl gefühlt. Prima Kommunikation, alles gut!
Heli und Klaus"
333031,"Very tidy and cosy apartment in a great location. Carrefour, cafes, shops and a bike hire station right across the street. A comfortable bed and opening skylight windows in the roof made this a memorable place I'd definitely recommend. (Note the airbnb map might give you the wrong spot...check the address! It's next to Grand Hommes.)"
333031,"Very well located apartment in Bordeaux! Saved us a lot of walking carrying our luggage through the city only except that we had to lug our belongings up three floors, no biggie!  The apartment was very clean, modern, comfy, and everything we needed was indeed provided. Shops, trams, and train stations nearby, absolutely loved the small streets with outdoor cafes.  I would definitely recommend staying at Antony's apartment to friends who visit.  Thank you Anthony for a great stay! :)"
333031,"Great studio, location couldn't be better! Antony was lovely and very helpful. I stayed in the apartment with two girlfriends and we had a terrific time, highly recommended!"
333031,"Très agréable séjour Bordelais au cœur de la ville dans un appartement parfaitement équipé, confortable et très propre. On a envie d'y revenir.
Séjour sportif également car les étages sont très hauts. :-)"
333031,Fantastic apartment and host! Very tidy and cosy and in perfectly situated. Antony made everything easy for us and was really nice! Great experience. I'll totally go back to the studio if I come back to Bordeaux.
333031,"Excellent week-end à Bordeaux dans l'appartement d'Anthony ! L'appartement est très bien situé, en plein centre, on ne peut pas trouver mieux niveau localisation, nous avons pu tout faire à pieds ! 
L'appartement est propre, neuf et tout le nécessaire pour passer un bon séjour y est ! 
Nous avons également été très bien accueillis par Anthony à notre arrivée. 

Je vous conseille cet appartement.

Amandine"
333031,"Nous irons dans le sens des commentaires déjà existants: appartement très bien situé pour visiter le centre ville de Bordeaux à pied, pour découvrir les petits rues -et les restos-.
 Propre et bien équipé, nous y avons passé  un séjour à l'abri des préoccupations du quotidien.

G et C"
333031,"Highly recomendable!
El apartamento está muy bien y con una ubicación excelente. Antony se mostró dispuesto en todo momento a resolver cualquier duda acerca de la ciudad.
Cuando llegamos, el wifi estaba estropeado, pero dispuso a buscar una solución de manera inmediata. Además nos dejó una botella de vino y unos dulces por las molestias causadas. 
"
333031,"L'appartement est parfaitement équipé avec tout le nécessaire, et très confortable. Il est idéalement situé pour se promener dans Bordeaux et Antony est très accueillant.
Highly recommended!"
333031,Had a great stay.  Antony was exceedingly friendly and hospitable.   Would definitely stay at the studio again.
333031,"Very pretty flat right in the city centre conveniently located next to a lot of shops, restaurants and a very nice shopping centre. I would highly recommend this place. Clean, modern and quiet the perfect place for exploring the city. Thank you Antony for allowing me to check in earlier, really appreciated!"
333031,"It's no wonder there are so many reviews for Antony's flat, because it's perfect. Great location, wonderful shopping nearby, easy tram access, nice walking and of course, a perfectly laid out apartment that is equipped with everything that you will need.

Antony has done an amazing job of making the apartment comfortable and highly functional.  We would strongly recommend this flat and we will be hoping to see it available the next time we come to Bordeaux."
333031,"Nous avons séjourné avec mon amie dans l'appartement d'Anthony durant un week-end.
Idéalement situé et parfaitement équipé, il nous a permis de profiter pleinement de la ville.
Mention toute particulière à la propreté des lieux et la gentillesse et flexibilité d'Anthony.

A ne pas manquer pour une escapade Bordelaise réussie !
Chaudement recommandé !"
333031,"Super studio parfaitement équipé et très bien situé!

Antony is really nice and helpful!

Highly recommended!!"
333031,"Trés beau studio, très bien situé... 
Tout était parfait... Très bon accueil de la part d Antony."
333031,"Studio is extremely well located , quiet,  clean and very well conceived. It is very well equipped and had everything we needed. We had a wonderful stay and anthony was very helpful. Highly recommend it!"
333031,"Un appartement très agréable, très bien situé, qui nous a permis de passer un très bon réveillon!!!!!! A recommander vivement
"
333031,The reservation was canceled 5 days before arrival. This is an automated posting.
333031,The reservation was canceled 6 days before arrival. This is an automated posting.
333031,"Ce logement est très bien placé, tout contre la place des Grands-Hommes (Carrefour Market pour faire les courses). Proche de l'Office de tourisme et d'un arrêt de trams. Parking à quelques mètres (19 euros par jour). Le logis est très bien équipé : Machine Nespresso (et dosettes), lave-vaisselle (et dosettes), sèche-cheveux, bouilloire, grille-pain, lave linge (et poudre), torchon, serviettes de toilettes... Rien ne manque. Un fond d'épicerie qui permet de cuisiner un premier repas de dépannage. Lit fait (couette) grand et très confortable. Télé HD et connexion WiFi, même une borne pour poser son iPod. Ménage compris : c'était nickel.
Juste fenêtres de toit : ne pas compter sur une jolie vue. Appart au troisième étage : 66 marches : ça fait les mollets, c'est parfait pour attaquer l'année en pleine forme ! Pharmacie en dessous : on ne sait jamais...
"
333031,"On a été très bien accueilli ! L'appartement correspond tout à fait aux photos et l'emplacement est super, au centre ville.  Appartement propre et soigné, lit confortable, Nespresso machine.  Un séjour plaisant,
Je recommande vivement"
333031,"Petit appartement très mignon et hyper bien placé, bien équipé."
333031,"L'appartement est idéalement situé en plein centre-ville de Bordeaux, dans un quartier super sympa, tout confort, propre et équipé, on ne pouvait rêver mieux! Anthony est prévoyant, tout s'est très bien passé! Un we parfait! On reviendra!"
333031,"Antony was a very warm and friendly host! The apartment was beautifully decorated, spotlessly clean and furnished with everything we could possibly need for our weekend away. It was also perfectly located in a quiet street but so close to Rue Saint Catherine and the heart of Bordeaux. This was our first experience with Airbnb and overall we had an excellent stay and we thank Antony very much for his wonderful hospitality!"
